review_template_key,school_gap_resolution_batch_packet_key,school_gap_resolution_batch_key,execution_order,batch_packet_order,gap_key,school_name,program_key,program_name,program_type,department_or_group,next_operator_lane,resolution_category,packet_status,support_status,denominator_url,best_evidence_url,best_evidence_title,best_evidence_status,recommended_packet_action,required_next_evidence,target_artifact,allowed_review_actions,proposed_non_mutating_review_action,proposed_source_discovery_query,proposed_candidate_official_url,proposed_evidence_summary,proposed_output_artifact,confirm_no_person_ingestion,confirm_no_denominator_closure,confirm_no_school_verification,confirm_no_url_rewrite,confirm_no_identity_collapse,confirm_candidate_evidence_only,template_row_status,accepted_person_rows,person_ingestion_allowed,denominator_closure_allowed,school_verification_allowed,url_rewrite_allowed,identity_collapse_allowed,private_artifact_paths_committed,evidence_json,mutation_policy,generated_at
school_gap_resolution_review_template_8f09b91f9042da553fd6,school_gap_resolution_batch_packet_7d39763a2ae7aa1dce14,school_gap_resolution_batch_51e8dcea8bb4390cf722,12,6,school_gap_resolution_67628b8592cf49fbdf38,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-neuroanesthesiology-https-www-vumc-org-anesthesio_e269326a918c,Neuroanesthesiology,fellowship,VUMC GME Fellowships,targeted_source_discovery_or_no_public_roster_closure_packet,no_current_roster_probe_recorded_source_discovery_or_closure_needed,source_discovery_gap_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/anesthesiology/neuroanesthesiology-fellowship,https://www.vumc.org/anesthesiology/neuroanesthesiology-fellowship,Neuroanesthesiology Fellowship | Department of Anesthesiology,parser_or_manual_review,Use the rendered no-current-named-roster probe as non-mutating evidence; continue targeted source discovery or build a later closure packet.,Use the rendered no-current-named-roster probe as non-mutating evidence; continue targeted source discovery or build a later closure packet.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_7d39763a2ae7aa1dce14"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_ee59e70911ebbcf87bbf,school_gap_resolution_batch_packet_a05996f089c80dcd9207,school_gap_resolution_batch_51e8dcea8bb4390cf722,12,7,school_gap_resolution_4eef79b76c3c1ba98ece,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-pediatric-hematology-oncology-https-pediatrics-vu_e6cef2644d58,Pediatric Hematology/Oncology,fellowship,VUMC GME Fellowships,targeted_source_discovery_or_no_public_roster_closure_packet,no_current_roster_probe_recorded_source_discovery_or_closure_needed,source_discovery_gap_packet,needs_source_discovery_or_closure_evidence,https://pediatrics.vumc.org/hematology-oncology-fellowship,https://pediatrics.vumc.org/hematology-oncology-fellowship,Welcome to the Pediatric Hematology Oncology Fellowship | Department of Pediatrics,parser_or_manual_review,Use the rendered no-current-named-roster probe as non-mutating evidence; continue targeted source discovery or build a later closure packet.,Use the rendered no-current-named-roster probe as non-mutating evidence; continue targeted source discovery or build a later closure packet.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_a05996f089c80dcd9207"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_0e09bd434cf8443a7357,school_gap_resolution_batch_packet_f613c8e3ee2f2d9e771c,school_gap_resolution_batch_51e8dcea8bb4390cf722,12,8,school_gap_resolution_5d3fd8543f0bc3b8ceb2,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-pediatric-radiology-https-www-vumc-org-radiology-_d4097c552cae,Pediatric Radiology,fellowship,VUMC GME Fellowships,targeted_source_discovery_or_no_public_roster_closure_packet,no_current_roster_probe_recorded_source_discovery_or_closure_needed,source_discovery_gap_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/radiology/fellowships/pediatric-radiology,https://www.vumc.org/radiology/fellowships/pediatric-radiology,Pediatric Radiology Fellowship | Department of Radiology,parser_or_manual_review,Use the rendered no-current-named-roster probe as non-mutating evidence; continue targeted source discovery or build a later closure packet.,Use the rendered no-current-named-roster probe as non-mutating evidence; continue targeted source discovery or build a later closure packet.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_f613c8e3ee2f2d9e771c"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_feead49c670cdec1913f,school_gap_resolution_batch_packet_e152aeebb4014072600d,school_gap_resolution_batch_e1a2d3e5a1139cc01ced,13,1,school_gap_resolution_9e59904ac25e79f2942c,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-autonomic-disorders-https-www-vumc-org-autonomic-_765eaa83e680,Autonomic Disorders,fellowship,VUMC GME Fellowships,headed_refetch,retry_or_refetch_needed,school_gap_resolution_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/autonomic-dysfunction-center/vumc.org/autonomic-dysfunction-center/fellowship,https://www.vumc.org/autonomic-dysfunction-center/user/login?destination=/autonomic-dysfunction-center/vumc.org/autonomic-dysfunction-center/fellowship,Log in | Vanderbilt Autonomic Dysfunction Center,retry_or_refetch_needed,Retry with a headed/browser fetch or alternate official route evidence before closure.,Retry with a headed/browser fetch or alternate official route evidence before closure.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_e152aeebb4014072600d"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_0af8f05f14916065fd2d,school_gap_resolution_batch_packet_4dc6eff8919f11632a9e,school_gap_resolution_batch_e6c14b8822effb851339,14,1,school_gap_resolution_72c76ec4b773fdff321d,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-glaucoma-https-www-vumc-org-ophthalmology-fellows_f0d8f0adf160,Glaucoma,fellowship,VUMC GME Fellowships,manual_current_scope_review_packet,manual_current_scope_review_needed_after_parser_probe,parser_or_manual_review_gap_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/ophthalmology/fellowship-glaucoma-surgery,https://www.vumc.org/ophthalmology/fellowship-glaucoma-surgery,Fellowship in Glaucoma Surgery | Department of Ophthalmology and Visual Sciences,parser_or_manual_review,Review rendered context manually for current-trainee support; build a later exact acceptance or exclusion packet only for evidence-ready rows.,Review rendered context manually for current-trainee support; build a later exact acceptance or exclusion packet only for evidence-ready rows.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_4dc6eff8919f11632a9e"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_26c5c3998ff38ebf69ce,school_gap_resolution_batch_packet_4040beace62acd8934ff,school_gap_resolution_batch_e6c14b8822effb851339,14,2,school_gap_resolution_356fe2548e8469abbe6a,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-ocular-oncology-https-www-vumc-org-ophthalmology-_8ec126cfdede,Ocular Oncology,fellowship,VUMC GME Fellowships,manual_current_scope_review_packet,manual_current_scope_review_needed_after_parser_probe,parser_or_manual_review_gap_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/ophthalmology/fellowship-ocular-oncology,https://www.vumc.org/ophthalmology/fellowship-ocular-oncology,Fellowship in Ocular Oncology | Department of Ophthalmology and Visual Sciences,parser_or_manual_review,Review rendered context manually for current-trainee support; build a later exact acceptance or exclusion packet only for evidence-ready rows.,Review rendered context manually for current-trainee support; build a later exact acceptance or exclusion packet only for evidence-ready rows.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_4040beace62acd8934ff"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_f8d6f25070647eee4f8d,school_gap_resolution_batch_packet_3a2a63ca1df36439253b,school_gap_resolution_batch_e6c14b8822effb851339,14,3,school_gap_resolution_661c1b1613bef910b4df,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-pediatric-anesthesiology-https-www-vumc-org-anest_9f0b937c8d96,Pediatric Anesthesiology,fellowship,VUMC GME Fellowships,manual_current_scope_review_packet,manual_current_scope_review_needed_after_parser_probe,parser_or_manual_review_gap_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/anesthesiology/pediatric-anesthesiology-fellowship,https://www.vumc.org/anesthesiology/pediatric-anesthesiology-fellowship,Pediatric Anesthesiology Fellowship | Department of Anesthesiology,parser_or_manual_review,Review rendered context manually for current-trainee support; build a later exact acceptance or exclusion packet only for evidence-ready rows.,Review rendered context manually for current-trainee support; build a later exact acceptance or exclusion packet only for evidence-ready rows.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_3a2a63ca1df36439253b"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_d25293986ae2f46d9d96,school_gap_resolution_batch_packet_2432e1b7819504732685,school_gap_resolution_batch_e6c14b8822effb851339,14,4,school_gap_resolution_e270f7c2875c6276cfd2,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-pediatric-ophthalmology-https-www-vumc-org-ophtha_cf8cbeb09899,Pediatric Ophthalmology,fellowship,VUMC GME Fellowships,manual_current_scope_review_packet,manual_current_scope_review_needed_after_parser_probe,parser_or_manual_review_gap_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/ophthalmology/fellowship-pediatric-ophthalmology-and-adult-strabismus,https://www.vumc.org/ophthalmology/fellowship-pediatric-ophthalmology-and-adult-strabismus,Fellowship in Pediatric Ophthalmology and Adult Strabismus | Department of Ophthalmology and Visual Sciences,parser_or_manual_review,Review rendered context manually for current-trainee support; build a later exact acceptance or exclusion packet only for evidence-ready rows.,Review rendered context manually for current-trainee support; build a later exact acceptance or exclusion packet only for evidence-ready rows.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_2432e1b7819504732685"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_b667a3a05ab1bff39e7a,school_gap_resolution_batch_packet_f833575e8b8cc64bd2cc,school_gap_resolution_batch_e6c14b8822effb851339,14,5,school_gap_resolution_15d3da1ed5f822a2a78c,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-perioperative-medicine-https-www-vumc-org-anesthe_02e38c8b10a1,Perioperative Medicine,fellowship,VUMC GME Fellowships,manual_current_scope_review_packet,manual_current_scope_review_needed_after_parser_probe,parser_or_manual_review_gap_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/anesthesiology/perioperative-medicine-fellowship,https://www.vumc.org/anesthesiology/perioperative-medicine-fellowship,Perioperative Medicine Fellowship | Department of Anesthesiology,parser_or_manual_review,Review rendered context manually for current-trainee support; build a later exact acceptance or exclusion packet only for evidence-ready rows.,Review rendered context manually for current-trainee support; build a later exact acceptance or exclusion packet only for evidence-ready rows.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_f833575e8b8cc64bd2cc"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_e0ea71051422bd6a1c3b,school_gap_resolution_batch_packet_eccf00e689522c32f61e,school_gap_resolution_batch_e6c14b8822effb851339,14,6,school_gap_resolution_9da2aa629aa2c3bbcab2,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-vascular-surgery-https-www-vumc-org-vascular-surg_ad7f8f01f2ac,Vascular Surgery,fellowship,VUMC GME Fellowships,manual_current_scope_review_packet,manual_current_scope_review_needed_after_parser_probe,parser_or_manual_review_gap_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/vascular-surgery/fellowship-training-program,https://www.vumc.org/vascular-surgery/fellowship-and-residency-training-program,Fellowship and Residency Training Program | Department of Vascular Surgery,parser_or_manual_review,Review rendered context manually for current-trainee support; build a later exact acceptance or exclusion packet only for evidence-ready rows.,Review rendered context manually for current-trainee support; build a later exact acceptance or exclusion packet only for evidence-ready rows.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_eccf00e689522c32f61e"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_6b8bb58eacf7635eb2a8,school_gap_resolution_batch_packet_1030931336ae8fc92146,school_gap_resolution_batch_e6c14b8822effb851339,14,7,school_gap_resolution_145da8572ae3f18bf35c,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-vitreoretinal-diseases-and-surgery-https-www-vumc_8c1c95744b01,Vitreoretinal Diseases and Surgery,fellowship,VUMC GME Fellowships,manual_current_scope_review_packet,manual_current_scope_review_needed_after_parser_probe,parser_or_manual_review_gap_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/ophthalmology/fellowship-vitreoretinal-diseases-and-surgery,https://www.vumc.org/ophthalmology/fellowship-vitreoretinal-diseases-and-surgery,Fellowship in Vitreoretinal Diseases and Surgery | Department of Ophthalmology and Visual Sciences,parser_or_manual_review,Review rendered context manually for current-trainee support; build a later exact acceptance or exclusion packet only for evidence-ready rows.,Review rendered context manually for current-trainee support; build a later exact acceptance or exclusion packet only for evidence-ready rows.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_1030931336ae8fc92146"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_0e49662ff02ba1b6dc39,school_gap_resolution_batch_packet_d52e4c5bcad97a18f0c6,school_gap_resolution_batch_afdc537edf7fe39badd0,15,1,school_gap_resolution_46ee91a5859e777af2cc,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-breast-and-body-contouring-plastic-surgery_e68f198012ba,Breast and Body Contouring Plastic Surgery,fellowship,VUMC GME Fellowships,manual_url_confirmation_after_official_context_resolution,official_context_url_resolution_recorded_manual_confirmation_needed,url_repair_gap_packet,needs_source_discovery_or_closure_evidence,,https://www.vumc.org/plasticsurgdept/index.php/integrated-residency-program,Integrated Residency Program | Department of Plastic Surgery,official_url_resolution_needed,Treat this as related/official context only; manual confirmation or further source discovery is required before URL acceptance.,Treat this as related/official context only; manual confirmation or further source discovery is required before URL acceptance.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_d52e4c5bcad97a18f0c6"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_34d327463ca6596689ac,school_gap_resolution_batch_packet_58dcb15a32c64f6c9695,school_gap_resolution_batch_afdc537edf7fe39badd0,15,2,school_gap_resolution_95835f504c237819195c,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-gender-affirming-surgery_d815f89f9b5c,Gender Affirming Surgery,fellowship,VUMC GME Fellowships,manual_url_confirmation_after_official_context_resolution,official_context_url_resolution_recorded_manual_confirmation_needed,url_repair_gap_packet,needs_source_discovery_or_closure_evidence,,https://www.vumc.org/urology/education-genitourinary-reconstruction-and-trauma-fellowship-program-overview,Education: Genitourinary Reconstruction and Trauma Fellowship: Program Overview | Department of Urology,official_url_resolution_needed,Treat this as related/official context only; manual confirmation or further source discovery is required before URL acceptance.,Treat this as related/official context only; manual confirmation or further source discovery is required before URL acceptance.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_58dcb15a32c64f6c9695"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_154c981782ba3bb26357,school_gap_resolution_batch_packet_84eeec828bd36cf3fbd4,school_gap_resolution_batch_afdc537edf7fe39badd0,15,3,school_gap_resolution_b62d00b733decf8878fb,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-interventional-radiology-independent_6855906a0d3e,Interventional Radiology-Independent,fellowship,VUMC GME Fellowships,manual_url_confirmation_after_official_context_resolution,official_context_url_resolution_recorded_manual_confirmation_needed,url_repair_gap_packet,needs_source_discovery_or_closure_evidence,,https://www.vumc.org/radiology/node/1788,Interventional Radiology | Department of Radiology,official_url_resolution_needed,Treat this as related/official context only; manual confirmation or further source discovery is required before URL acceptance.,Treat this as related/official context only; manual confirmation or further source discovery is required before URL acceptance.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_84eeec828bd36cf3fbd4"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_c59d4fa878cdcf5e2d8f,school_gap_resolution_batch_packet_9e6dd4a0d5186051fa8e,school_gap_resolution_batch_afdc537edf7fe39badd0,15,4,school_gap_resolution_8e095eacb034afa24d02,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-pediatric-extracorporeal-membrane-oxygenation_163ea245261f,Pediatric Extracorporeal Membrane Oxygenation,fellowship,VUMC GME Fellowships,manual_url_confirmation_after_official_context_resolution,official_context_url_resolution_recorded_manual_confirmation_needed,url_repair_gap_packet,needs_source_discovery_or_closure_evidence,,https://news.vumc.org/2022/03/17/ecmo-fellowship-program-provides-lifesaving-training/,ECMO fellowship program provides lifesaving training - Vanderbilt Health News,official_url_resolution_needed,Treat this as related/official context only; manual confirmation or further source discovery is required before URL acceptance.,Treat this as related/official context only; manual confirmation or further source discovery is required before URL acceptance.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_9e6dd4a0d5186051fa8e"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
