review_queue_key,source_approval_packet_key,review_queue_lane,queue_status,review_priority,program_key,program_name,candidate_fingerprint_sha256,candidate_source_kind,content_sha256,visible_text_sha256,review_prompt,allowed_reviewer_actions,prohibited_reviewer_actions,accepted_person_row,person_ingestion_allowed,denominator_closure_allowed,evidence_json,mutation_policy,generated_at
vanderbilt_candidate_review_queue_17c3d21abbf15bed0c2c,vanderbilt_candidate_review_queue_approval_5a262d694cc93f38d599,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_residency-psychiatry-https-www-vumc-org-psychiatry-vanderbil_9e890001297c,Psychiatry,0f69acbbd6cd81858830b995dd8d52607e3940a0882fd550ea265b380d1b2e07,profile_anchor,25e3158f5c33a852b441defea4fe312ce0c2baccf1dee9a25c5cd83d7c20f1ed,59c09f868c2b92cd65c32d55cdfecdea38500217c0a6918bee28b538934405a4,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_5a262d694cc93f38d599"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_337212b8157465978502,vanderbilt_candidate_review_queue_approval_557824479f4a28099c32,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_residency-psychiatry-https-www-vumc-org-psychiatry-vanderbil_9e890001297c,Psychiatry,2faacf57bba287c02917c51f6badb84c7f2c79571d7ae771c53d8ef2247dd9f0,heading_signal,25e3158f5c33a852b441defea4fe312ce0c2baccf1dee9a25c5cd83d7c20f1ed,59c09f868c2b92cd65c32d55cdfecdea38500217c0a6918bee28b538934405a4,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_557824479f4a28099c32"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_3382118831c00efb8886,vanderbilt_candidate_review_queue_approval_c5d7a27177f7bd12ff91,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_residency-psychiatry-https-www-vumc-org-psychiatry-vanderbil_9e890001297c,Psychiatry,a4bd02960efbb56e489820c673a50b5d53106da58f6af17f2e83702dbdde3369,profile_anchor,25e3158f5c33a852b441defea4fe312ce0c2baccf1dee9a25c5cd83d7c20f1ed,59c09f868c2b92cd65c32d55cdfecdea38500217c0a6918bee28b538934405a4,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_c5d7a27177f7bd12ff91"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_72223889b8d7fc5988a1,vanderbilt_candidate_review_queue_approval_f054885fa19b816940b1,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_residency-psychiatry-https-www-vumc-org-psychiatry-vanderbil_9e890001297c,Psychiatry,f097cdb52957f65a60f11e35a240151abbec30844356201db2c526bb938991d0,profile_anchor,25e3158f5c33a852b441defea4fe312ce0c2baccf1dee9a25c5cd83d7c20f1ed,59c09f868c2b92cd65c32d55cdfecdea38500217c0a6918bee28b538934405a4,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_f054885fa19b816940b1"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_a32b4d92d3135f1fe888,vanderbilt_candidate_review_queue_approval_3f8faab98830118e136f,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_residency-psychiatry-https-www-vumc-org-psychiatry-vanderbil_9e890001297c,Psychiatry,2ce403e917164735bd01eaa7f606e94eae2f930d771242c61f37289f1107fb64,profile_anchor,25e3158f5c33a852b441defea4fe312ce0c2baccf1dee9a25c5cd83d7c20f1ed,59c09f868c2b92cd65c32d55cdfecdea38500217c0a6918bee28b538934405a4,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_3f8faab98830118e136f"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_af255ca49ed3c9283e6d,vanderbilt_candidate_review_queue_approval_9ab276199c10d9e57262,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_residency-psychiatry-https-www-vumc-org-psychiatry-vanderbil_9e890001297c,Psychiatry,f8f4486247e7abc95bb6f1bbdc14381001a360843d35de53bd14fd86e1bed464,profile_anchor,25e3158f5c33a852b441defea4fe312ce0c2baccf1dee9a25c5cd83d7c20f1ed,59c09f868c2b92cd65c32d55cdfecdea38500217c0a6918bee28b538934405a4,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_9ab276199c10d9e57262"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_bd3f25d8743fd4979652,vanderbilt_candidate_review_queue_approval_932bf3dc31ae9e47772f,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_residency-psychiatry-https-www-vumc-org-psychiatry-vanderbil_9e890001297c,Psychiatry,1530dcaf68aa1cc3629ce0acc8f4bd33d7dfc1c318641deab0876556980c49c0,profile_anchor,25e3158f5c33a852b441defea4fe312ce0c2baccf1dee9a25c5cd83d7c20f1ed,59c09f868c2b92cd65c32d55cdfecdea38500217c0a6918bee28b538934405a4,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_932bf3dc31ae9e47772f"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_d6802a552fdc6d704734,vanderbilt_candidate_review_queue_approval_80f029114014e2f89cfa,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_residency-psychiatry-https-www-vumc-org-psychiatry-vanderbil_9e890001297c,Psychiatry,4794933db2fc0aa1f3fa50c6fc38b8c78f687ba21d6a57255edf07a3f8d7db68,profile_anchor,25e3158f5c33a852b441defea4fe312ce0c2baccf1dee9a25c5cd83d7c20f1ed,59c09f868c2b92cd65c32d55cdfecdea38500217c0a6918bee28b538934405a4,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_80f029114014e2f89cfa"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_e48f18851df33b89263e,vanderbilt_candidate_review_queue_approval_6f8865afe53130010736,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_residency-psychiatry-https-www-vumc-org-psychiatry-vanderbil_9e890001297c,Psychiatry,7f96d36cd628aca0ea50fda994e0d9fbd2e4c493d9661fc3ec592211631531db,profile_anchor,25e3158f5c33a852b441defea4fe312ce0c2baccf1dee9a25c5cd83d7c20f1ed,59c09f868c2b92cd65c32d55cdfecdea38500217c0a6918bee28b538934405a4,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_6f8865afe53130010736"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_691e80598c0adb2ca7d5,vanderbilt_candidate_review_queue_approval_fe64a266ac15ce9d71a6,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-rheumatology-https-pediatrics-vumc-org-rheumatolo_8487e7467659,Rheumatology,7bff1766c3f2a5840ac052655bf4296f256c8d96830e4412ec2dcc756b274ecd,profile_anchor,52f1b1fc3e885b14477d5f390b56a5ad61fe6a32d64b6da99490f3db3a76f835,97ead48c62485bf6056f67dd93ccd0ad2dcadb7ccc94b145e67480d920155ab3,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_fe64a266ac15ce9d71a6"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_6c635b7694599bc08fa4,vanderbilt_candidate_review_queue_approval_4636258e858d1be1818c,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-rheumatology-https-pediatrics-vumc-org-rheumatolo_8487e7467659,Rheumatology,141fb7b2845063e38c94f374820c1aaaf6d45e3ce6cd6a43135bcf0579c530d2,profile_anchor,52f1b1fc3e885b14477d5f390b56a5ad61fe6a32d64b6da99490f3db3a76f835,97ead48c62485bf6056f67dd93ccd0ad2dcadb7ccc94b145e67480d920155ab3,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_4636258e858d1be1818c"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_8ff54e132f340e61ba90,vanderbilt_candidate_review_queue_approval_114dc3bfea26a8957085,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-rheumatology-https-pediatrics-vumc-org-rheumatolo_8487e7467659,Rheumatology,59d72980714214a6e9b54544fa19011630fae6fc7b2618e29f43c37a912458d5,profile_anchor,52f1b1fc3e885b14477d5f390b56a5ad61fe6a32d64b6da99490f3db3a76f835,97ead48c62485bf6056f67dd93ccd0ad2dcadb7ccc94b145e67480d920155ab3,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_114dc3bfea26a8957085"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_ab6daa9df12278e247b8,vanderbilt_candidate_review_queue_approval_48c37eb90b716865383f,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-rheumatology-https-pediatrics-vumc-org-rheumatolo_8487e7467659,Rheumatology,5aac845a2bcf7b8e16ec30c49d50d1f7a5334344fe5da9741bcc8f6dac19261f,heading_signal,52f1b1fc3e885b14477d5f390b56a5ad61fe6a32d64b6da99490f3db3a76f835,97ead48c62485bf6056f67dd93ccd0ad2dcadb7ccc94b145e67480d920155ab3,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_48c37eb90b716865383f"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_1f52ed7d8340e0bc0645,vanderbilt_candidate_review_queue_approval_688c81725f91c429e35e,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-transplant-hepatology-https-medicine-vumc-org-tra_d36cd8651f0d,Transplant Hepatology,52777e7768081fe3c24f19d9c35ab98c57c114135890554e0eaad323ff310d7d,heading_signal,1e8527a6a157980545a87bd37d46a3a3bfde2e7e48692a86ce6a21e81851f211,fc0bf7344da33787b04da3376eba74df8d29afd4ee081755627ad1d3431f536d,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_688c81725f91c429e35e"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_24d2aa8d53dbe2e12f82,vanderbilt_candidate_review_queue_approval_da622e8f583c1ec10b3c,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-transplant-hepatology-https-medicine-vumc-org-tra_d36cd8651f0d,Transplant Hepatology,98f637e04a78ed4de219a210883bfdb2dd8d8f90bb8ec04732ea6e182ea12ab1,heading_signal,1e8527a6a157980545a87bd37d46a3a3bfde2e7e48692a86ce6a21e81851f211,fc0bf7344da33787b04da3376eba74df8d29afd4ee081755627ad1d3431f536d,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_da622e8f583c1ec10b3c"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_2fcc5f48d8c6e152e2cb,vanderbilt_candidate_review_queue_approval_4e05008119bf6ea425b5,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-transplant-hepatology-https-medicine-vumc-org-tra_d36cd8651f0d,Transplant Hepatology,095902c17709c4996eb62a12745c25353b53efb597e5b852845d7fc1efa13ffa,heading_signal,1e8527a6a157980545a87bd37d46a3a3bfde2e7e48692a86ce6a21e81851f211,fc0bf7344da33787b04da3376eba74df8d29afd4ee081755627ad1d3431f536d,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_4e05008119bf6ea425b5"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_448e36d53a283ac7aecf,vanderbilt_candidate_review_queue_approval_e65326c0b0179327ac51,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-transplant-hepatology-https-medicine-vumc-org-tra_d36cd8651f0d,Transplant Hepatology,fd63eaf179f467c72803dbb903c270029beea23bc11e27fc144dc87b205b5d6d,heading_signal,1e8527a6a157980545a87bd37d46a3a3bfde2e7e48692a86ce6a21e81851f211,fc0bf7344da33787b04da3376eba74df8d29afd4ee081755627ad1d3431f536d,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_e65326c0b0179327ac51"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
