record_type,record_id,person_key,display_name,role,claim_type,claim_value,event_type,organization_name,event_year,source_key,source_url,source_type,status,confidence,priority,review_action,match_features_json,reconciliation_notes
career_event,102,,"Patrick Kevin Gleeson, MD, MSCE",attending_or_outcome_candidate,penn_training_history_candidate,penn_training_history_candidate: University of Pennsylvania / Penn Medicine,attending_profile_training_history_candidate,University of Pennsylvania / Penn Medicine,,penn_attending_profile_providers_profile_patrick_gleeson_42e3bf9ca1,https://www3.pennmedicine.org/providers/profile/patrick-gleeson,career_event,needs_review,0.78,122,Review official profile training-history claim and reconcile to a Penn trainee identity or independent public anchor.,"[""official_penn_profile"", ""profile_name_match"", ""structured_provider_training_field"", ""penn_training_language""]",Career-event candidate; link to prior Penn trainee identity only after source/profile evidence agrees.
evidence_claim,3625,dara bakar,"Dara Bakar, MD",fellow,pubmed_article_candidate,27854206,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/27854206/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3626,dara bakar,"Dara Bakar, MD",fellow,pubmed_article_candidate,29142082,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/29142082/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3632,daria madeeva,"Daria Madeeva, MD",fellow,pubmed_article_candidate,26518435,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/26518435/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3634,daria madeeva,"Daria Madeeva, MD",fellow,pubmed_article_candidate,29914979,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/29914979/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3639,person_david-oommen-md_6eee42912af5,"David Oommen, MD",fellow,pubmed_article_candidate,26595549,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/26595549/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3640,person_david-oommen-md_6eee42912af5,"David Oommen, MD",fellow,pubmed_article_candidate,26731315,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/26731315/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3641,person_david-oommen-md_6eee42912af5,"David Oommen, MD",fellow,pubmed_article_candidate,27692298,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/27692298/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3642,person_david-oommen-md_6eee42912af5,"David Oommen, MD",fellow,pubmed_article_candidate,29048431,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/29048431/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3643,person_david-oommen-md_6eee42912af5,"David Oommen, MD",fellow,pubmed_article_candidate,32985442,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/32985442/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3644,person_david-oommen-md_6eee42912af5,"David Oommen, MD",fellow,pubmed_article_candidate,33173538,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/33173538/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3646,person_david-oommen-md_6eee42912af5,"David Oommen, MD",fellow,pubmed_article_candidate,37248472,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/37248472/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3648,person_diana-renteria_ce8983da3a46,Diana Renteria,medical_student,pubmed_article_candidate,32428275,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/32428275/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3649,person_diana-renteria_ce8983da3a46,Diana Renteria,medical_student,pubmed_article_candidate,36245187,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/36245187/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3650,person_diana-renteria_ce8983da3a46,Diana Renteria,medical_student,pubmed_article_candidate,38766003,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/38766003/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3651,person_diana-renteria_ce8983da3a46,Diana Renteria,medical_student,pubmed_article_candidate,39153324,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/39153324/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3652,person_diana-renteria_ce8983da3a46,Diana Renteria,medical_student,pubmed_article_candidate,39557341,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/39557341/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3653,person_diana-renteria_ce8983da3a46,Diana Renteria,medical_student,pubmed_article_candidate,39606830,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/39606830/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3654,person_diana-renteria_ce8983da3a46,Diana Renteria,medical_student,pubmed_article_candidate,39708095,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/39708095/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3655,person_diana-renteria_ce8983da3a46,Diana Renteria,medical_student,pubmed_article_candidate,40306388,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/40306388/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3656,person_diana-renteria_ce8983da3a46,Diana Renteria,medical_student,pubmed_article_candidate,41980706,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/41980706/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3657,person_diana-renteria_ce8983da3a46,Diana Renteria,medical_student,pubmed_article_candidate,42174616,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/42174616/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3658,person_diane-rafizadeh_ea20808eeffb,Diane Rafizadeh,medical_student,pubmed_article_candidate,32123750,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/32123750/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3659,person_diane-rafizadeh_ea20808eeffb,Diane Rafizadeh,medical_student,pubmed_article_candidate,32941004,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/32941004/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3660,person_diane-rafizadeh_ea20808eeffb,Diane Rafizadeh,medical_student,pubmed_article_candidate,33688554,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/33688554/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3661,person_diane-rafizadeh_ea20808eeffb,Diane Rafizadeh,medical_student,pubmed_article_candidate,34726496,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/34726496/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3662,person_diane-rafizadeh_ea20808eeffb,Diane Rafizadeh,medical_student,pubmed_article_candidate,37748979,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/37748979/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3663,person_diane-rafizadeh_ea20808eeffb,Diane Rafizadeh,medical_student,pubmed_article_candidate,39156348,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/39156348/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3664,person_diane-rafizadeh_ea20808eeffb,Diane Rafizadeh,medical_student,pubmed_article_candidate,39520850,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/39520850/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3665,person_diane-rafizadeh_ea20808eeffb,Diane Rafizadeh,medical_student,pubmed_article_candidate,40021488,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/40021488/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3666,person_diane-rafizadeh_ea20808eeffb,Diane Rafizadeh,medical_student,pubmed_article_candidate,40585833,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/40585833/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3667,person_diane-rafizadeh_ea20808eeffb,Diane Rafizadeh,medical_student,pubmed_article_candidate,41589251,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/41589251/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3669,person_domingo-ernesto-uceda-md_d99f9c48e7aa,"Domingo Ernesto Uceda, MD",resident,pubmed_article_candidate,32189516,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/32189516/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3670,person_domingo-ernesto-uceda-md_d99f9c48e7aa,"Domingo Ernesto Uceda, MD",resident,pubmed_article_candidate,32882485,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/32882485/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3672,person_domingo-ernesto-uceda-md_d99f9c48e7aa,"Domingo Ernesto Uceda, MD",resident,pubmed_article_candidate,33011154,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/33011154/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3673,person_domingo-ernesto-uceda-md_d99f9c48e7aa,"Domingo Ernesto Uceda, MD",resident,pubmed_article_candidate,33104056,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/33104056/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3674,person_domingo-ernesto-uceda-md_d99f9c48e7aa,"Domingo Ernesto Uceda, MD",resident,pubmed_article_candidate,33170072,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/33170072/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3675,person_domingo-ernesto-uceda-md_d99f9c48e7aa,"Domingo Ernesto Uceda, MD",resident,pubmed_article_candidate,33383084,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/33383084/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3676,person_domingo-ernesto-uceda-md_d99f9c48e7aa,"Domingo Ernesto Uceda, MD",resident,pubmed_article_candidate,41194377,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/41194377/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3677,person_domingo-ernesto-uceda-md_d99f9c48e7aa,"Domingo Ernesto Uceda, MD",resident,pubmed_article_candidate,41573820,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/41573820/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3680,person_eda-algur_925d3f551385,Eda Algur,medical_student,pubmed_article_candidate,30819331,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/30819331/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3682,person_eda-algur_925d3f551385,Eda Algur,medical_student,pubmed_article_candidate,41693030,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/41693030/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3685,person_eleanor-scalone-do_75b950d5f337,"Eleanor Scalone, DO",resident,pubmed_article_candidate,31416615,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/31416615/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3686,person_eleanor-scalone-do_75b950d5f337,"Eleanor Scalone, DO",resident,pubmed_article_candidate,31724080,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/31724080/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3687,person_eleanor-scalone-do_75b950d5f337,"Eleanor Scalone, DO",resident,pubmed_article_candidate,32737286,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/32737286/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3688,person_eleanor-scalone-do_75b950d5f337,"Eleanor Scalone, DO",resident,pubmed_article_candidate,35336113,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/35336113/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3689,person_eleanor-scalone-do_75b950d5f337,"Eleanor Scalone, DO",resident,pubmed_article_candidate,35737839,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/35737839/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3690,person_eleanor-scalone-do_75b950d5f337,"Eleanor Scalone, DO",resident,pubmed_article_candidate,38153340,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/38153340/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3691,person_eleanor-scalone-do_75b950d5f337,"Eleanor Scalone, DO",resident,pubmed_article_candidate,38515020,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/38515020/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3692,person_eleanor-scalone-do_75b950d5f337,"Eleanor Scalone, DO",resident,pubmed_article_candidate,39195027,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/39195027/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3693,person_eleanor-scalone-do_75b950d5f337,"Eleanor Scalone, DO",resident,pubmed_article_candidate,39737687,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/39737687/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3694,person_eleanor-scalone-do_75b950d5f337,"Eleanor Scalone, DO",resident,pubmed_article_candidate,39963875,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/39963875/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3703,elina eleftheria pliakos,"Elina Eleftheria Pliakos, MD",fellow,pubmed_article_candidate,37008609,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/37008609/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3705,person_elisabeth-elise-seyferth-md_6bace447cecf,"Elisabeth (Elise) Seyferth, MD",resident,pubmed_article_candidate,31122862,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/31122862/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3706,person_elisabeth-elise-seyferth-md_6bace447cecf,"Elisabeth (Elise) Seyferth, MD",resident,pubmed_article_candidate,32095506,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/32095506/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3707,person_elisabeth-elise-seyferth-md_6bace447cecf,"Elisabeth (Elise) Seyferth, MD",resident,pubmed_article_candidate,32681076,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/32681076/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3709,person_elisabeth-elise-seyferth-md_6bace447cecf,"Elisabeth (Elise) Seyferth, MD",resident,pubmed_article_candidate,36548913,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/36548913/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3717,elizabeth cordell,Elizabeth Cordell MD,resident,pubmed_article_candidate,29505186,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/29505186/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3718,elizabeth cordell,Elizabeth Cordell MD,resident,pubmed_article_candidate,30419524,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/30419524/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3735,person_elizabeth-critchlow-md-mph_e1f85fe798e3,"Elizabeth Critchlow, MD, MPH",resident,pubmed_article_candidate,41241929,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/41241929/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3737,ellen romich,"Ellen Romich, MD",fellow,pubmed_article_candidate,29019715,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/29019715/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3748,person_emily-babb_f72207b78cd9,Emily Babb,resident,pubmed_article_candidate,28620976,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/28620976/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3749,person_emily-babb_f72207b78cd9,Emily Babb,resident,pubmed_article_candidate,32251229,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/32251229/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
evidence_claim,3750,person_emily-babb_f72207b78cd9,Emily Babb,resident,pubmed_article_candidate,32251230,,,,pubmed_eutilities,https://pubmed.ncbi.nlm.nih.gov/32251230/,scholarly_api,candidate,0.65,51,"Review article author, affiliation, topic, and source profile anchors before accepting publication enrichment.","[""article_author_name_match"", ""bounded_author_query"", ""recent_publication""]",Article-level PubMed candidate; accept only after identity review confirms non-name anchors.
