audit_key,manual_decision_row_key,decision_scaffold_key,review_batch_key,review_queue_lane,program_key,program_name,audit_status,decision_state,reviewer_action,allowed_action_match,decision_fingerprint_match,required_confirmations_present,accepted_person_row,person_ingestion_allowed,denominator_closure_allowed,audit_blocker,evidence_json,mutation_policy,generated_at
vanderbilt_candidate_reviewer_decision_audit_9f98c7456498c32548d4,vanderbilt_candidate_manual_decision_49df105b86c4bc9a926d,vanderbilt_candidate_review_decision_08b160cc44e70efcd6f6,vanderbilt_candidate_review_batch_a892e563e6e4689f54ea,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-gastroenterology-https-pediatrics-vumc-_f3304fa0a202,Pediatric Gastroenterology,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_2186eed582906c06a490,vanderbilt_candidate_manual_decision_6378fa11f6c5686ce2fa,vanderbilt_candidate_review_decision_4f3f2db066755bcdbd59,vanderbilt_candidate_review_batch_a892e563e6e4689f54ea,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-gastroenterology-https-pediatrics-vumc-_f3304fa0a202,Pediatric Gastroenterology,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_3042eff1a09e25e1d0e6,vanderbilt_candidate_manual_decision_6806d2dd4434d72d6daa,vanderbilt_candidate_review_decision_2b2f47048add44e39e3b,vanderbilt_candidate_review_batch_a892e563e6e4689f54ea,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-gastroenterology-https-pediatrics-vumc-_f3304fa0a202,Pediatric Gastroenterology,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_c3bab8c2ba579e9e9fac,vanderbilt_candidate_manual_decision_748532dd8ea61cb32e7f,vanderbilt_candidate_review_decision_f91888004c9cf03e2a7a,vanderbilt_candidate_review_batch_a892e563e6e4689f54ea,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-gastroenterology-https-pediatrics-vumc-_f3304fa0a202,Pediatric Gastroenterology,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_075c78effa2e835e5653,vanderbilt_candidate_manual_decision_85243c734e0434885fb7,vanderbilt_candidate_review_decision_3ce590c2433a3a82b369,vanderbilt_candidate_review_batch_a892e563e6e4689f54ea,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-gastroenterology-https-pediatrics-vumc-_f3304fa0a202,Pediatric Gastroenterology,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_874ef6ea6ac8d145810f,vanderbilt_candidate_manual_decision_85a9e57f12a519a0239a,vanderbilt_candidate_review_decision_1f3203d851c000bac762,vanderbilt_candidate_review_batch_a892e563e6e4689f54ea,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-gastroenterology-https-pediatrics-vumc-_f3304fa0a202,Pediatric Gastroenterology,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_9b785c41ebfdd7781e17,vanderbilt_candidate_manual_decision_912234a0e5968f89adf8,vanderbilt_candidate_review_decision_cb637ff0ae4cd45d0bb0,vanderbilt_candidate_review_batch_a892e563e6e4689f54ea,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-gastroenterology-https-pediatrics-vumc-_f3304fa0a202,Pediatric Gastroenterology,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_08504c09eb231fb38bb8,vanderbilt_candidate_manual_decision_ab3fcad794ce1cc6b287,vanderbilt_candidate_review_decision_45b37ddcba7a39d44f4f,vanderbilt_candidate_review_batch_a892e563e6e4689f54ea,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-gastroenterology-https-pediatrics-vumc-_f3304fa0a202,Pediatric Gastroenterology,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_4224af69199a5c5e4e2d,vanderbilt_candidate_manual_decision_c4d6717a7684805b7b98,vanderbilt_candidate_review_decision_eeb766f6ed6944b88381,vanderbilt_candidate_review_batch_a892e563e6e4689f54ea,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-gastroenterology-https-pediatrics-vumc-_f3304fa0a202,Pediatric Gastroenterology,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_3944bfaa5376a33995e3,vanderbilt_candidate_manual_decision_c57b0dc2a64af51d17e4,vanderbilt_candidate_review_decision_4430828654ae2f1aaaa3,vanderbilt_candidate_review_batch_a892e563e6e4689f54ea,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-gastroenterology-https-pediatrics-vumc-_f3304fa0a202,Pediatric Gastroenterology,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_e2a3c95d71fb066b3f8c,vanderbilt_candidate_manual_decision_cef4ed69bca1364e1246,vanderbilt_candidate_review_decision_b9465dbc79b999ee6a08,vanderbilt_candidate_review_batch_a892e563e6e4689f54ea,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-gastroenterology-https-pediatrics-vumc-_f3304fa0a202,Pediatric Gastroenterology,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_4395f5389237369cd031,vanderbilt_candidate_manual_decision_1a2b03b02e6eefd08289,vanderbilt_candidate_review_decision_68b3770d7502c8b20613,vanderbilt_candidate_review_batch_b4e87c42e4aa5430e4f6,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-hospital-medicine-https-pediatrics-vumc_fc2f034a3e09,Pediatric Hospital Medicine,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_d352e476646ef3a70ab9,vanderbilt_candidate_manual_decision_1cea0ee5677b7572bf2a,vanderbilt_candidate_review_decision_0d7615b40fac98238677,vanderbilt_candidate_review_batch_b4e87c42e4aa5430e4f6,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-hospital-medicine-https-pediatrics-vumc_fc2f034a3e09,Pediatric Hospital Medicine,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_c81d6682d333f7940c9d,vanderbilt_candidate_manual_decision_4a67985ea9291ac901b4,vanderbilt_candidate_review_decision_b2edf2db718c3b6f4e5f,vanderbilt_candidate_review_batch_b4e87c42e4aa5430e4f6,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-hospital-medicine-https-pediatrics-vumc_fc2f034a3e09,Pediatric Hospital Medicine,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_1fca37cada3f66f7e431,vanderbilt_candidate_manual_decision_a490fc9883a26deb2bfd,vanderbilt_candidate_review_decision_2c4a46da84d601fdc8b2,vanderbilt_candidate_review_batch_b4e87c42e4aa5430e4f6,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-hospital-medicine-https-pediatrics-vumc_fc2f034a3e09,Pediatric Hospital Medicine,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_d1327fc0c7d34df7bd49,vanderbilt_candidate_manual_decision_1513604bafe574333957,vanderbilt_candidate_review_decision_e2f027ecc01a13148e3a,vanderbilt_candidate_review_batch_75a5ae1a181915c1c3b5,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-infectious-diseases-https-pediatrics-vu_29d33965c0cb,Pediatric Infectious Diseases,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_dd32efa325fd060952fc,vanderbilt_candidate_manual_decision_607dfa03362f41e0c7e9,vanderbilt_candidate_review_decision_a80fe250b8bd8b10425b,vanderbilt_candidate_review_batch_75a5ae1a181915c1c3b5,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-infectious-diseases-https-pediatrics-vu_29d33965c0cb,Pediatric Infectious Diseases,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_b3c41680b76878c8147a,vanderbilt_candidate_manual_decision_761009de715b9716e9e8,vanderbilt_candidate_review_decision_53a126efd0e94eb4ec25,vanderbilt_candidate_review_batch_75a5ae1a181915c1c3b5,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-infectious-diseases-https-pediatrics-vu_29d33965c0cb,Pediatric Infectious Diseases,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_153de423a8e40eca3ee6,vanderbilt_candidate_manual_decision_85c00159cd7307b27ebe,vanderbilt_candidate_review_decision_7dbc90bf2ee8a4e300dd,vanderbilt_candidate_review_batch_75a5ae1a181915c1c3b5,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-infectious-diseases-https-pediatrics-vu_29d33965c0cb,Pediatric Infectious Diseases,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
vanderbilt_candidate_reviewer_decision_audit_b8c19622b12cef6b31dd,vanderbilt_candidate_manual_decision_afd6a61487c1526efc54,vanderbilt_candidate_review_decision_3b10b36e3cfa38eabdce,vanderbilt_candidate_review_batch_75a5ae1a181915c1c3b5,candidate_fingerprint_review,vanderbilt_program_fellowship-pediatric-infectious-diseases-https-pediatrics-vu_29d33965c0cb,Pediatric Infectious Diseases,pending,pending_blank_decision,,,,,false,false,false,,"{""allowed_actions"":[""mark_duplicate_hash_for_reconciliation"",""mark_for_later_exact_person_review"",""reject_candidate_hash_as_parser_noise""],""missing_confirmation_fields"":[],""note_hash"":"""",""raw_note_hit"":false,""required_confirmation_fields"":[""confirm_decision_fingerprint"",""confirm_no_person_ingestion"",""confirm_no_denominator_closure"",""confirm_no_raw_name_added"",""confirm_no_url_rewrite"",""confirm_candidate_fingerprint_only""],""source_scaffold_rowset_sha256"":""29f91bd14647f1d9ee3eaa82dda6326e2b2d78f30c10041f31ac781f05353938""}","Non-mutating Vanderbilt candidate reviewer decision audit. It checks manual reviewer decisions against the verified scaffold, confirmation fields, allowed action lists, and acceptance prohibitions. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T09:55:07.278125+00:00
